Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-01,10:28:30,-0.39,-0.20,1.28,20.63,-42.85,-20.02
2025-02-01,10:28:30,0.58,-0.08,1.11,3.05,-39.92,-47.12
2025-02-01,10:28:30,-0.38,0.13,0.72,2.44,82.95,60.18
2025-02-01,10:28:30,0.30,-0.21,1.09,-27.53,20.14,-18.62
2025-02-01,10:28:30,0.08,0.27,0.86,37.17,48.28,70.86
2025-02-01,10:28:30,-0.15,0.26,0.77,-1.28,-8.36,-25.15
2025-02-01,10:28:30,0.36,-0.19,1.23,9.22,-42.97,-15.87
2025-02-01,10:28:30,-0.33,0.22,1.00,28.20,-14.04,39.79
2025-02-01,10:28:30,0.20,-0.11,0.98,4.76,8.79,29.24
2025-02-01,10:28:30,0.01,0.05,1.06,-32.41,10.99,-47.24
2025-02-01,10:28:30,-0.66,0.07,1.15,3.66,-39.49,5.19
2025-02-01,10:28:30,0.24,-0.49,1.42,-18.37,-17.15,-19.41
2025-02-01,10:28:30,-0.20,0.39,0.81,21.55,21.55,29.85
2025-02-01,10:28:30,0.24,0.02,1.01,-3.36,12.45,34.61
2025-02-01,10:28:30,-0.10,-0.13,1.25,1.71,-50.84,-91.13
2025-02-01,10:28:30,-0.70,0.19,1.04,-2.26,-32.23,1.10
2025-02-01,10:28:30,0.38,-0.23,1.12,-3.48,2.50,2.62
2025-02-01,10:28:30,-0.25,0.16,0.85,16.97,76.72,33.45
2025-02-01,10:28:30,0.00,-0.11,1.12,-44.25,-20.94,-24.66
2025-02-01,10:28:30,0.08,-0.05,0.82,12.63,2.56,3.11
2025-02-01,10:28:30,-0.43,-0.01,1.01,9.28,-52.80,0.18
2025-02-01,10:28:30,0.36,-0.01,1.15,0.24,1.28,-6.35
2025-02-01,10:28:30,-0.18,0.03,1.15,9.34,7.63,30.15
2025-02-01,10:28:30,0.22,0.04,0.94,-12.70,41.32,3.48
2025-02-01,10:28:30,0.01,-0.14,0.84,16.78,9.52,-14.34
2025-02-01,10:28:30,-0.14,0.02,0.79,-9.77,29.54,-27.53
2025-02-01,10:28:30,0.45,-0.09,1.09,0.31,-4.39,-21.85
2025-02-01,10:28:30,-0.34,0.10,0.96,5.98,23.19,66.22
2025-02-01,10:28:30,0.24,-0.20,0.96,-29.66,5.49,-47.00
2025-02-01,10:28:30,0.06,-0.25,0.83,6.41,24.54,14.28
2025-02-01,10:28:30,-0.20,-0.02,0.82,9.58,-30.52,-30.46
2025-02-01,10:28:30,0.38,-0.31,1.00,-16.85,-9.22,-45.23
2025-02-01,10:28:30,-0.38,0.09,0.92,-22.40,9.95,27.59
2025-02-01,10:28:30,0.37,-0.14,1.03,-16.42,-27.89,-19.71
2025-02-01,10:28:30,-0.06,-0.30,0.87,26.73,73.55,40.59
2025-02-01,10:28:30,-0.10,0.07,0.68,17.40,9.64,44.56
2025-02-01,10:28:30,0.39,-0.24,1.34,28.50,-57.13,-21.97
2025-02-01,10:28:30,-0.74,-0.40,1.72,-39.55,43.27,-3.05
2025-02-01,10:28:30,0.38,-0.24,0.88,-19.96,40.28,3.66
2025-02-01,10:28:30,-0.01,-0.14,0.87,5.25,32.90,27.83
2025-02-01,10:28:30,-0.03,-0.15,0.83,15.75,-18.80,-45.23
2025-02-01,10:28:30,0.41,-0.16,0.82,-20.87,-4.70,0.98
2025-02-01,10:28:30,-0.64,-0.25,1.64,-40.59,26.12,-33.81
2025-02-01,10:28:30,0.30,0.04,1.27,11.84,36.62,-28.32
2025-02-01,10:28:30,0.14,-0.13,1.09,44.31,-38.09,51.57
2025-02-01,10:28:30,-0.14,-0.13,0.55,12.02,-75.32,-6.23
2025-02-01,10:28:30,0.49,-0.25,1.12,-12.39,-34.79,-57.56
2025-02-01,10:28:30,-0.44,0.09,1.07,-14.83,55.60,38.57
2025-02-01,10:28:30,0.28,-0.03,1.16,-40.16,12.57,-39.06
2025-02-01,10:28:30,-0.03,-0.19,0.97,-1.40,-27.89,9.40
2025-02-01,10:28:30,0.11,0.06,0.62,-19.04,56.58,-30.09
2025-02-01,10:28:30,0.03,-0.01,1.42,-22.58,-105.16,27.22
2025-02-01,10:28:30,-0.35,-0.13,0.94,103.88,-147.71,32.10
2025-02-01,10:28:30,-0.56,-0.22,1.41,-10.56,345.21,-30.52
2025-02-01,10:28:30,-0.34,-0.14,0.03,-4.76,-581.85,82.09
2025-02-01,10:28:30,-0.22,-0.21,-0.11,4.94,531.80,-145.57
2025-02-01,10:28:30,-0.74,-0.01,1.62,-35.03,-205.51,67.20
2025-02-01,10:28:30,0.39,-0.60,-1.24,201.78,112.85,61.40
2025-02-01,10:28:30,-0.91,0.25,1.71,48.77,233.03,-62.07
2025-02-01,10:28:30,0.35,-0.56,-1.32,0.55,71.96,-15.69
2025-02-01,10:28:30,-0.85,0.19,1.87,33.63,190.61,-61.65
2025-02-01,10:28:30,0.35,-0.15,-0.95,-71.84,-374.88,84.72
2025-02-01,10:28:30,-0.57,0.17,0.83,-2.81,593.63,-144.71
2025-02-01,10:28:30,-0.69,0.03,1.21,-0.18,5.80,45.41
2025-02-01,10:28:30,0.29,0.18,-1.11,-12.39,-376.59,21.12
2025-02-01,10:28:30,-0.13,-0.31,-0.17,-5.00,508.00,-158.51
2025-02-01,10:28:30,-0.80,0.14,1.80,-5.80,-29.66,5.25
2025-02-01,10:28:30,0.45,-0.16,-0.48,-57.50,-332.15,45.90
2025-02-01,10:28:30,-0.68,-0.39,0.19,-52.67,661.87,-185.42
2025-02-01,10:28:30,-0.65,0.18,1.48,37.35,126.71,8.85
2025-02-01,10:28:30,0.14,0.25,-0.41,-159.06,-660.58,221.68
2025-02-01,10:28:30,-0.13,-0.18,-0.06,72.14,523.13,-76.11
2025-02-01,10:28:30,-0.71,0.13,1.81,-52.31,-190.37,78.61
2025-02-01,10:28:30,0.89,-0.04,-0.90,106.45,-82.21,22.09
2025-02-01,10:28:30,-0.55,0.18,1.38,62.13,453.12,-41.93
2025-02-01,10:28:30,-0.93,0.34,0.94,-19.65,-701.66,141.78
2025-02-01,10:28:30,0.66,-0.48,-0.68,-42.66,260.62,-52.55
2025-02-01,10:28:30,-0.77,0.34,1.67,2.99,63.96,-9.09
2025-02-01,10:28:30,0.69,0.04,-1.34,56.21,-45.65,-4.94
2025-02-01,10:28:30,-0.42,0.39,1.51,120.24,352.72,14.28
2025-02-01,10:28:30,-0.88,-0.18,1.09,-29.72,-629.58,77.88
2025-02-01,10:28:30,0.34,-0.30,-1.08,-198.12,312.99,-84.90
2025-02-01,10:28:30,-0.73,0.21,1.57,-27.59,40.41,-31.31
2025-02-01,10:28:30,0.45,-0.18,-1.03,-69.95,-134.40,18.01
2025-02-01,10:28:30,-0.39,0.17,0.67,62.32,524.78,-1.40
2025-02-01,10:28:30,-1.12,0.05,2.89,82.34,-528.63,85.63
2025-02-01,10:28:30,0.84,-0.33,-0.95,21.30,49.87,40.95
2025-02-01,10:28:30,-0.43,0.18,1.42,42.91,163.57,-3.66
2025-02-01,10:28:30,0.07,0.02,-0.24,-110.66,-534.73,210.94
2025-02-01,10:28:30,0.13,-0.31,-0.33,-176.51,492.00,-123.23
2025-02-01,10:28:30,-0.67,0.85,1.25,87.10,100.34,101.20
2025-02-01,10:28:30,0.81,-0.38,-0.69,26.98,-53.65,19.96
2025-02-01,10:28:30,-0.47,0.41,1.29,13.85,389.16,-102.23
2025-02-01,10:28:30,0.17,0.23,0.14,-35.03,-419.80,322.69
2025-02-01,10:28:30,0.09,0.11,0.77,0.61,307.13,-104.06
2025-02-01,10:28:30,0.57,-0.09,-0.25,19.17,-277.95,124.21
2025-02-01,10:28:30,-0.38,0.35,1.34,0.92,277.47,-63.48
2025-02-01,10:28:30,0.54,-0.34,-0.58,-17.82,-181.03,6.23
2025-02-01,10:28:30,-0.19,0.08,0.81,-52.67,380.37,-117.86
2025-02-01,10:28:30,-0.04,0.01,0.43,-0.37,-414.37,120.12
2025-02-01,10:28:30,-0.22,0.06,0.56,3.72,482.30,-176.39
2025-02-01,10:28:30,-1.13,0.62,1.59,76.42,-630.43,253.97
2025-02-01,10:28:30,0.54,-0.60,-1.31,-55.18,209.96,-106.69
2025-02-01,10:28:30,-0.46,0.44,1.71,-27.04,42.36,-73.00
2025-02-01,10:28:30,0.49,-0.26,-0.87,-1.10,-233.89,-12.57
2025-02-01,10:28:30,-0.49,0.18,1.26,-51.51,500.85,-116.21
2025-02-01,10:28:30,-0.07,0.03,0.99,-4.76,-487.98,161.93
2025-02-01,10:28:30,0.49,0.13,-0.57,-56.82,386.78,-25.09
2025-02-01,10:28:30,-1.23,0.10,2.21,24.29,-684.69,198.24
2025-02-01,10:28:30,1.00,0.05,-0.78,2.99,-82.21,19.17
2025-02-01,10:28:30,-0.36,0.14,1.50,-2.69,145.69,-40.65
2025-02-01,10:28:30,0.67,0.07,-0.38,-5.86,-125.55,-48.03
2025-02-01,10:28:30,-0.17,0.08,1.22,77.21,363.53,-22.40
2025-02-01,10:28:30,0.62,-0.30,0.03,-43.40,-180.30,-0.06
2025-02-01,10:28:30,0.21,0.13,0.97,-28.38,-17.76,13.18
2025-02-01,10:28:30,0.19,0.09,0.99,53.83,-20.14,47.42
2025-02-01,10:28:30,-0.00,-0.47,0.63,90.39,13.55,17.21
2025-02-01,10:28:30,-0.10,-0.99,0.38,1.16,-2.69,-8.00
2025-02-01,10:28:30,-0.03,-0.28,0.94,-111.76,12.27,-12.08
2025-02-01,10:28:30,-0.21,0.06,1.09,-2.08,21.42,4.03
2025-02-01,10:28:30,-0.15,0.11,0.90,2.26,-31.37,39.25
2025-02-01,10:28:30,-0.04,0.02,1.05,9.58,26.31,-1.53
2025-02-01,10:28:30,0.02,0.01,1.01,2.62,-5.19,-2.87
2025-02-01,10:28:30,0.06,0.05,1.00,-2.26,1.95,10.01
2025-02-01,10:28:30,0.02,-0.01,1.06,-63.48,4.46,26.25
2025-02-01,10:28:30,0.00,0.09,0.98,79.59,-16.36,-2.56
2025-02-01,10:28:30,-0.03,0.07,1.01,-80.69,15.93,5.92
2025-02-01,10:28:30,0.01,-0.23,0.96,68.54,3.05,-12.70
2025-02-01,10:28:30,0.05,0.30,0.90,15.26,-11.96,-4.58
2025-02-01,10:28:30,0.03,0.01,1.15,-115.91,-9.70,4.03
2025-02-01,10:28:30,0.02,-0.20,1.02,129.88,19.17,-5.68
2025-02-01,10:28:30,0.03,0.26,0.98,-41.93,11.96,5.80
2025-02-01,10:28:30,0.01,-0.36,0.92,-72.27,-10.38,10.62
2025-02-01,10:28:30,-0.01,0.05,0.94,175.54,-13.67,3.17
2025-02-01,10:28:30,-0.03,0.10,0.98,-161.74,21.30,-0.61
2025-02-01,10:28:30,-0.04,-0.07,0.98,60.30,16.11,0.31
2025-02-01,10:28:30,0.03,0.39,0.94,-21.12,1.16,1.22
2025-02-01,10:28:30,-0.02,0.24,0.99,107.79,-22.40,1.16
2025-02-01,10:28:30,-0.02,-0.50,0.86,55.54,3.85,5.55
2025-02-01,10:28:30,0.00,0.29,0.94,-251.40,28.44,-8.97
2025-02-01,10:28:30,-0.02,0.17,1.04,146.18,-22.16,9.40
2025-02-01,10:28:30,-0.01,-0.44,0.86,10.56,-0.24,1.77
2025-02-01,10:28:30,0.02,0.50,0.85,-41.87,5.86,5.07
2025-02-01,10:28:30,-0.09,0.05,1.02,-15.26,18.92,14.04
2025-02-01,10:28:30,-0.04,0.13,1.03,-101.68,22.34,16.42
2025-02-01,10:28:30,-0.05,0.25,1.00,181.27,-16.54,2.38
2025-02-01,10:28:30,-0.05,-0.18,0.96,-213.26,-26.55,11.23
2025-02-01,10:28:30,0.02,0.68,0.67,134.64,-39.31,-12.70
2025-02-01,10:28:30,-0.07,-0.18,0.98,65.98,-0.92,-5.00
2025-02-01,10:28:30,-0.08,0.21,0.90,-221.37,43.88,1.65
2025-02-01,10:28:30,-0.01,0.57,0.79,141.72,-15.44,1.89
2025-02-01,10:28:30,-0.06,-0.32,0.98,39.98,9.70,-5.13
2025-02-01,10:28:30,-0.07,0.11,1.00,-90.21,21.42,11.11
2025-02-01,10:28:30,0.03,0.66,0.71,43.82,-3.42,-2.93
2025-02-01,10:28:30,-0.08,-0.07,1.00,84.84,14.83,4.46
2025-02-01,10:28:30,-0.09,-0.05,1.23,-166.93,12.51,3.54
2025-02-01,10:28:30,0.01,0.62,0.75,159.97,-23.80,-1.53
2025-02-01,10:28:30,-0.08,-0.31,0.94,18.01,0.61,2.20
2025-02-01,10:28:30,-0.01,0.53,0.82,-110.96,18.62,-0.85
2025-02-01,10:28:30,-0.08,0.19,0.95,109.62,-24.41,3.66
2025-02-01,10:28:30,-0.06,-0.38,0.90,-0.67,-3.23,3.17
2025-02-01,10:28:30,0.01,0.74,0.66,-50.96,5.31,2.93
2025-02-01,10:28:30,-0.13,-0.22,1.21,55.66,29.60,40.83
2025-02-01,10:28:30,0.09,0.69,0.80,-138.49,-5.62,14.34
2025-02-01,10:28:30,-0.14,-0.38,0.95,48.10,-8.36,-0.61
2025-02-01,10:28:30,0.01,0.30,0.96,-84.29,12.45,8.54
2025-02-01,10:28:30,-0.06,0.51,0.84,-111.27,-10.07,1.95
2025-02-01,10:28:30,-0.08,0.71,0.68,183.72,-20.08,-3.91
2025-02-01,10:28:30,-0.18,-0.10,0.91,53.89,9.64,16.05
2025-02-01,10:28:30,-0.09,0.51,0.84,-123.11,23.86,-3.17
2025-02-01,10:28:30,-0.09,0.73,0.67,117.74,-27.53,-1.22
2025-02-01,10:28:30,-0.17,0.36,1.04,-43.52,34.24,0.85
2025-02-01,10:28:30,0.22,0.49,1.09,-72.75,234.56,-23.93
2025-02-01,10:28:30,0.48,-0.10,-0.88,-17.94,108.89,8.36
2025-02-01,10:28:30,-0.29,0.30,1.45,114.99,-377.75,80.38
2025-02-01,10:28:30,0.50,-0.00,-0.13,-45.04,369.45,-144.35
2025-02-01,10:28:30,0.29,-0.26,-0.45,-84.29,-465.88,90.39
2025-02-01,10:28:30,-0.14,0.10,1.12,50.54,388.61,-17.52
2025-02-01,10:28:30,0.19,-0.49,-1.27,30.03,-145.69,15.20
2025-02-01,10:28:30,-0.43,0.26,1.60,-12.57,-17.76,22.22
2025-02-01,10:28:30,0.44,-0.05,-0.51,-62.81,345.34,71.41
2025-02-01,10:28:30,-0.25,0.19,0.78,87.22,-688.96,97.35
2025-02-01,10:28:30,0.24,-0.28,-0.11,96.13,471.25,-74.58
2025-02-01,10:28:30,0.18,-0.20,-0.30,-76.54,-504.58,138.67
2025-02-01,10:28:30,-0.19,-0.02,0.44,9.83,562.50,-59.14
2025-02-01,10:28:30,0.16,-0.65,-0.61,-68.97,-265.50,152.95
2025-02-01,10:28:30,-0.49,0.04,1.06,12.21,585.88,-89.48
2025-02-01,10:28:30,-0.13,-0.77,-0.87,23.86,-256.77,42.79
2025-02-01,10:28:30,-0.06,0.21,1.64,27.10,-48.58,-8.79
2025-02-01,10:28:30,-0.05,-0.92,-1.27,-44.49,128.23,-78.74
2025-02-01,10:28:30,0.03,0.18,1.92,-69.95,-284.55,42.60
2025-02-01,10:28:30,0.32,-0.54,-0.40,-23.01,321.96,-174.87
2025-02-01,10:28:30,-0.13,0.20,0.40,210.75,-529.79,361.94
2025-02-01,10:28:30,0.10,-0.20,-0.00,-70.80,497.38,-186.95
2025-02-01,10:28:30,-0.36,-0.90,-0.66,-59.57,-301.64,158.94
2025-02-01,10:28:30,-0.26,0.08,1.60,27.34,196.72,-22.89
2025-02-01,10:28:30,-0.42,-1.50,-0.82,0.24,-21.79,-16.85
2025-02-01,10:28:30,0.13,0.36,1.61,-24.96,9.52,42.42
2025-02-01,10:28:30,-0.26,-1.10,-0.99,-68.79,174.80,-137.33
2025-02-01,10:28:30,-0.39,0.44,1.42,192.63,-483.52,222.66
2025-02-01,10:28:30,0.10,-0.55,-0.59,21.42,284.42,-145.81
2025-02-01,10:28:30,0.00,0.07,0.29,239.87,-467.47,277.10
2025-02-01,10:28:30,0.66,0.10,-0.31,-30.70,328.25,31.56
2025-02-01,10:28:30,0.04,-0.28,-0.86,-76.42,-419.98,145.69
2025-02-01,10:28:30,-0.09,-0.01,0.95,-50.90,425.90,-103.45
2025-02-01,10:28:30,-0.29,-0.64,-1.17,23.68,-199.22,54.44
2025-02-01,10:28:30,-0.29,0.00,1.75,-46.20,447.51,-67.50
2025-02-01,10:28:30,-0.37,-0.43,-1.41,-40.83,-103.58,24.23
2025-02-01,10:28:30,-0.28,0.10,1.75,2.69,99.43,29.05
2025-02-01,10:28:30,-0.24,-1.45,-0.48,-36.56,42.48,-35.22
2025-02-01,10:28:30,-0.03,0.15,1.82,132.93,-35.03,72.20
2025-02-01,10:28:30,-0.25,-0.47,-1.25,8.00,9.40,-4.94
2025-02-01,10:28:30,-0.54,0.14,2.21,128.48,-435.73,106.81
2025-02-01,10:28:30,-0.21,-0.53,-1.46,-139.65,332.34,-81.91
2025-02-01,10:28:30,-0.10,0.12,1.33,138.37,-427.49,102.48
2025-02-01,10:28:30,-0.50,-1.12,-0.84,-236.02,318.54,-290.16
2025-02-01,10:28:30,0.19,0.47,0.75,199.04,-374.88,418.70
2025-02-01,10:28:30,0.13,-0.42,-0.47,-131.47,410.03,-311.83
2025-02-01,10:28:30,0.37,-0.03,0.10,192.20,-328.25,310.79
2025-02-01,10:28:30,0.76,0.14,0.13,46.39,279.17,19.65
2025-02-01,10:28:30,0.31,-0.26,-0.84,-161.87,-229.06,158.14
2025-02-01,10:28:30,-0.09,0.23,1.43,-31.25,319.03,-113.71
2025-02-01,10:28:30,-0.42,-0.62,-1.26,0.12,-75.81,42.85
2025-02-01,10:28:30,-0.00,0.11,1.15,192.63,-321.96,227.66
2025-02-01,10:28:30,-0.02,-0.07,-0.90,-165.83,404.85,-121.83
2025-02-01,10:28:30,0.47,0.02,0.42,11.78,-362.55,199.34
2025-02-01,10:28:30,0.37,0.01,0.44,-3.97,417.30,-116.88
2025-02-01,10:28:30,0.28,-0.28,-0.33,-45.96,-381.59,216.55
2025-02-01,10:28:30,-0.13,0.03,1.10,-36.80,414.25,-125.00
2025-02-01,10:28:30,0.02,-0.87,-0.84,22.89,-87.40,67.20
2025-02-01,10:28:30,-0.49,0.13,1.99,83.07,-17.88,58.23
2025-02-01,10:28:30,0.25,-1.19,-0.35,-195.86,118.96,-203.00
2025-02-01,10:28:30,0.23,0.03,0.68,200.32,-446.78,330.75
2025-02-01,10:28:30,-0.12,0.25,1.14,-4.33,-30.52,-1.10
2025-02-01,10:28:30,-0.16,0.01,0.92,-22.64,30.70,-21.18
2025-02-01,10:28:30,-0.19,-0.09,0.96,14.47,-2.44,6.29
2025-02-01,10:28:30,-0.13,0.00,0.99,2.56,32.29,-19.90
2025-02-01,10:28:30,0.00,0.00,1.00,0.18,0.43,-1.59
2025-02-01,10:28:30,0.03,0.01,1.01,0.24,0.00,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.06,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.12,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.06,-0.18
2025-02-01,10:28:30,0.02,0.00,1.01,0.24,-0.12,-0.18
2025-02-01,10:28:30,0.02,0.01,1.01,0.18,-0.06,0.06
2025-02-01,10:28:30,0.03,0.00,1.01,0.18,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.24,0.00,-0.12
2025-02-01,10:28:30,0.02,0.01,1.01,0.24,-0.06,-0.18
2025-02-01,10:28:30,0.03,0.00,1.01,0.24,0.06,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.18
2025-02-01,10:28:30,0.00,0.00,0.00,0.00,0.00,0.00
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.00,-0.06
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.06,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.06,0.00
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.18,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.06,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,-0.06,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.06,-0.06
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.06,-0.18
2025-02-01,10:28:30,0.03,0.02,1.01,0.00,0.00,-0.06
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,-0.12,-0.18
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.06,-0.24
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,-0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.06,0.00,-0.24
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.00,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.18,0.06,-0.12
2025-02-01,10:28:30,0.03,0.01,1.01,0.12,-0.12,-0.18
2025-02-01,10:28:30,0.09,-0.02,1.01,-2.93,0.79,-40.83
2025-02-01,10:28:30,-0.10,0.72,0.74,-82.76,26.61,80.99
2025-02-01,10:28:30,0.05,0.64,0.67,82.95,35.16,13.37
